"Animat","Day","Location x:","Location y:","Teacher"
"3","24","8","8","true"
"4","24","10","8","true"
"5","24","14","12","true"
"6","24","15","9","true"
"7","24","6","12","true"
"8","24","10","6","true"
"9","24","6","10","true"
"10","24","13","13","true"
"11","24","11","11","true"
"12","24","9","15","true"
"13","24","8","14","true"
"14","24","6","14","true"
"15","24","8","14","true"
"16","24","8","14","true"
"17","24","11","13","true"
"18","24","12","14","true"
"19","24","10","10","true"
"20","24","13","13","true"
"21","24","15","11","true"
"22","24","10","14","true"
"23","24","15","13","true"
"24","24","1","15","true"
"25","24","16","14","true"
"26","24","10","12","true"
"27","24","8","8","true"
"28","24","6","10","true"
"29","24","9","13","true"
"30","24","12","12","true"
"31","24","8","12","true"
"32","24","15","11","true"
"33","24","13","13","true"
"34","24","11","9","true"
"35","24","12","12","true"
"36","24","2","14","true"
"37","24","5","13","true"
"38","24","5","13","true"
"39","24","4","14","true"
"40","24","12","12","true"
"41","24","10","8","true"
"42","24","10","10","true"
"43","24","9","11","true"
"44","24","9","13","true"
"45","24","13","17","true"
"46","24","14","8","true"
"47","24","2","12","true"
"48","24","13","13","true"
"49","24","6","12","true"
"50","24","8","10","true"
"51","24","1","11","true"
"52","24","16","10","true"
"53","24","10","14","true"
"54","24","13","13","true"
"55","24","11","15","true"
"56","24","10","8","true"
"57","24","16","8","true"
"58","24","15","11","true"
"59","24","12","14","true"
"60","24","14","6","true"
"61","24","15","13","true"
"62","24","11","11","true"
"63","24","5","11","true"
"64","24","9","13","true"
"65","24","14","12","true"
"66","24","3","13","true"
"67","24","10","12","true"
"68","24","13","15","true"
"69","24","10","12","true"
"70","24","12","10","true"
"71","24","5","11","true"
"72","24","4","10","true"
"73","24","3","11","true"
"74","24","6","12","true"
"75","24","15","11","true"
"76","24","5","11","true"
"77","24","8","12","true"
"78","24","1","13","true"
"79","24","11","15","true"
"80","24","17","15","true"
"81","24","8","10","true"
"82","24","15","15","true"
"83","24","18","8","true"
"84","24","9","15","true"
"85","24","6","12","true"
"86","24","11","13","true"
"87","24","6","14","true"
"88","24","7","15","true"
"89","24","5","11","true"
"90","24","14","14","true"
"91","24","12","12","true"
"92","24","16","16","true"
"93","24","8","12","true"
"94","24","5","11","true"
"95","24","9","11","true"
"96","24","11","11","true"
"97","24","5","9","true"
"98","24","11","13","true"
"99","24","10","12","true"
"100","24","12","8","true"
"0","25","10","13","true"
"1","25","9","12","true"
"2","25","14","11","true"
"3","25","8","7","true"
"4","25","10","7","true"
"5","25","14","11","true"
"6","25","14","9","true"
"7","25","7","12","true"
"8","25","9","6","true"
"9","25","5","10","true"
"10","25","12","13","true"
"11","25","10","11","true"
"12","25","10","15","true"
"13","25","8","13","true"
"14","25","6","13","true"
"15","25","8","13","true"
"16","25","8","13","true"
"17","25","12","13","true"
"18","25","11","14","true"
"19","25","11","10","true"
"20","25","13","12","true"
"21","25","14","11","true"
"22","25","10","13","true"
"23","25","14","13","true"
"24","25","2","15","true"
"25","25","15","14","true"
"26","25","11","12","true"
"27","25","9","8","true"
"28","25","7","10","true"
"29","25","10","13","true"
"30","25","13","12","true"
"31","25","8","11","true"
"32","25","14","11","true"
"33","25","14","13","true"
"34","25","11","8","true"
"35","25","13","12","true"
"36","25","3","14","true"
"37","25","6","13","true"
"38","25","4","13","true"
"39","25","4","13","true"
"40","25","12","11","true"
"41","25","10","7","true"
"42","25","11","10","true"
"43","25","10","11","true"
"44","25","8","13","true"
"45","25","14","17","true"
"46","25","15","8","true"
"47","25","2","11","true"
"48","25","13","12","true"
"49","25","5","12","true"
"50","25","8","9","true"
"51","25","0","11","true"
"52","25","15","10","true"
"53","25","10","13","true"
"54","25","14","13","true"
"55","25","10","15","true"
"56","25","10","7","true"
"57","25","16","7","true"
"58","25","15","10","true"
"59","25","12","13","true"
"60","25","15","6","true"
"61","25","15","12","true"
"62","25","10","11","true"
"63","25","5","10","true"
"64","25","8","13","true"
"65","25","14","11","true"
"66","25","3","12","true"
"67","25","11","12","true"
"68","25","14","15","true"
"69","25","10","11","true"
"70","25","13","10","true"
"71","25","4","11","true"
"72","25","5","10","true"
"73","25","3","10","true"
"74","25","6","11","true"
"75","25","14","11","true"
"76","25","4","11","true"
"77","25","8","11","true"
"78","25","0","13","true"
"79","25","10","15","true"
"80","25","18","15","true"
"81","25","9","10","true"
"82","25","14","15","true"
"83","25","19","8","true"
"84","25","9","14","true"
"85","25","5","12","true"
"86","25","12","13","true"
"87","25","5","14","true"
"88","25","6","15","true"
"89","25","5","10","true"
"90","25","13","14","true"
"91","25","13","12","true"
"92","25","15","16","true"
"93","25","7","12","true"
"94","25","4","11","true"
"95","25","10","11","true"
"96","25","11","10","true"
"97","25","5","8","true"
"98","25","11","12","true"
"99","25","10","11","true"
"100","25","11","8","true"
"0","26","10","12","true"
"1","26","9","11","true"
"2","26","14","10","true"
"3","26","8","6","true"
"4","26","9","7","true"
"5","26","13","11","true"
"6","26","13","9","true"
"7","26","6","12","true"
"8","26","9","5","true"
"9","26","4","10","true"
"10","26","12","12","true"
"11","26","9","11","true"
"12","26","10","14","true"
"13","26","7","13","true"
"14","26","7","13","true"
"15","26","8","12","true"
"16","26","7","13","true"
"17","26","11","13","true"
"18","26","12","14","true"
"19","26","10","10","true"
"20","26","14","12","true"
"21","26","14","10","true"
"22","26","11","13","true"
"23","26","13","13","true"
"24","26","2","14","true"
"25","26","14","14","true"
"26","26","12","12","true"
"27","26","9","7","true"
"28","26","8","10","true"
"29","26","10","12","true"
"30","26","14","12","true"
"31","26","8","10","true"
"32","26","14","10","true"
"33","26","14","12","true"
"34","26","11","7","true"
"35","26","13","11","true"
"36","26","3","13","true"
"37","26","6","12","true"
"38","26","3","13","true"
"39","26","4","12","true"
"40","26","11","11","true"
"41","26","9","7","true"
"42","26","11","9","true"
"43","26","10","10","true"
"44","26","9","13","true"
"45","26","15","17","true"
"46","26","14","8","true"
"47","26","3","11","true"
"48","26","14","12","true"
"49","26","5","11","true"
"50","26","7","9","true"
"51","26","0","10","true"
"52","26","14","10","true"
"53","26","10","12","true"
"54","26","13","13","true"
"55","26","10","14","true"
"56","26","10","6","true"
"57","26","16","6","true"
"58","26","16","10","true"
"59","26","11","13","true"
"60","26","14","6","true"
"61","26","14","12","true"
"62","26","9","11","true"
"63","26","6","10","true"
"64","26","8","12","true"
"65","26","15","11","true"
"66","26","4","12","true"
"67","26","12","12","true"
"68","26","15","15","true"
"69","26","11","11","true"
"70","26","12","10","true"
"71","26","4","10","true"
"72","26","6","10","true"
"73","26","2","10","true"
"74","26","7","11","true"
"75","26","14","10","true"
"76","26","5","11","true"
"77","26","9","11","true"
"78","26","0","12","true"
"79","26","10","14","true"
"80","26","18","14","true"
"81","26","8","10","true"
"82","26","13","15","true"
"83","26","19","7","true"
"84","26","8","14","true"
"85","26","5","11","true"
"86","26","13","13","true"
"87","26","6","14","true"
"88","26","7","15","true"
"89","26","5","9","true"
"90","26","13","13","true"
"91","26","14","12","true"
"92","26","16","16","true"
"93","26","7","11","true"
"94","26","4","10","true"
"95","26","10","10","true"
"96","26","12","10","true"
"97","26","4","8","true"
"98","26","10","12","true"
"99","26","9","11","true"
"100","26","11","7","true"
"0","27","9","12","true"
"1","27","10","11","true"
"2","27","14","9","true"
"3","27","7","6","true"
"4","27","10","7","true"
"5","27","12","11","true"
"6","27","13","8","true"
"7","27","6","11","true"
"8","27","9","4","true"
"9","27","3","10","true"
"10","27","12","11","true"
"11","27","8","11","true"
"12","27","10","13","true"
"13","27","8","13","true"
"14","27","7","12","true"
"15","27","9","12","true"
"16","27","6","13","true"
"17","27","12","13","true"
"18","27","11","14","true"
"19","27","11","10","true"
"20","27","15","12","true"
"21","27","13","10","true"
"22","27","12","13","true"
"23","27","13","12","true"
"24","27","1","14","true"
"25","27","13","14","true"
"26","27","12","11","true"
"27","27","10","7","true"
"28","27","7","10","true"
"29","27","10","11","true"
"30","27","13","12","true"
"31","27","7","10","true"
"32","27","15","10","true"
"33","27","14","11","true"
"34","27","11","6","true"
"35","27","14","11","true"
"36","27","3","12","true"
"37","27","6","11","true"
"38","27","3","12","true"
"39","27","3","12","true"
"40","27","11","10","true"
"41","27","10","7","true"
"42","27","11","8","true"
"43","27","11","10","true"
"44","27","9","12","true"
"45","27","14","17","true"
"46","27","15","8","true"
"47","27","2","11","true"
"48","27","15","12","true"
"49","27","4","11","true"
"50","27","8","9","true"
"51","27","1","10","true"
"52","27","14","9","true"
"53","27","9","12","true"
"54","27","12","13","true"
"55","27","10","13","true"
"56","27","10","5","true"
"57","27","15","6","true"
"58","27","15","10","true"
"59","27","11","12","true"
"60","27","15","6","true"
"61","27","14","11","true"
"62","27","9","10","true"
"63","27","6","9","true"
"64","27","8","11","true"
"65","27","14","11","true"
"66","27","5","12","true"
"67","27","13","12","true"
"68","27","14","15","true"
"69","27","10","11","true"
"70","27","11","10","true"
"71","27","3","10","true"
"72","27","5","10","true"
"73","27","2","9","true"
"74","27","7","10","true"
"75","27","13","10","true"
"76","27","4","11","true"
"77","27","10","11","true"
"78","27","0","11","true"
"79","27","11","14","true"
"80","27","19","14","true"
"81","27","7","10","true"
"82","27","13","14","true"
"83","27","18","7","true"
"84","27","7","14","true"
"85","27","5","10","true"
"86","27","14","13","true"
"87","27","6","13","true"
"88","27","8","15","true"
"89","27","5","8","true"
"90","27","12","13","true"
"91","27","15","12","true"
"92","27","17","16","true"
"93","27","7","10","true"
"94","27","4","9","true"
"95","27","10","9","true"
"96","27","13","10","true"
"97","27","4","7","true"
"98","27","10","11","true"
"99","27","9","10","true"
"100","27","10","7","true"
"0","28","10","12","true"
"1","28","10","10","true"
"2","28","15","9","true"
"3","28","8","6","true"
"4","28","9","7","true"
"5","28","13","11","true"
"6","28","13","7","true"
"7","28","5","11","true"
"8","28","10","4","true"
"9","28","4","10","true"
"10","28","11","11","true"
"11","28","9","11","true"
"12","28","10","12","true"
"13","28","9","13","true"
"14","28","7","11","true"
"15","28","8","12","true"
"16","28","7","13","true"
"17","28","13","13","true"
"18","28","11","13","true"
"19","28","12","10","true"
"20","28","16","12","true"
"21","28","12","10","true"
"22","28","11","13","true"
"23","28","14","12","true"
"24","28","0","14","true"
"25","28","14","14","true"
"26","28","12","10","true"
"27","28","9","7","true"
"28","28","7","9","true"
"29","28","11","11","true"
"30","28","12","12","true"
"31","28","6","10","true"
"32","28","16","10","true"
"33","28","14","10","true"
"34","28","12","6","true"
"35","28","14","10","true"
"36","28","3","11","true"
"37","28","5","11","true"
"38","28","3","11","true"
"39","28","3","11","true"
"40","28","11","9","true"
"41","28","11","7","true"
"42","28","11","7","true"
"43","28","11","9","true"
"44","28","8","12","true"
"45","28","15","17","true"
"46","28","16","8","true"
"47","28","1","11","true"
"48","28","15","11","true"
"49","28","4","10","true"
"50","28","8","8","true"
"51","28","0","10","true"
"52","28","15","9","true"
"53","28","10","12","true"
"54","28","12","12","true"
"55","28","11","13","true"
"56","28","9","5","true"
"57","28","14","6","true"
"58","28","15","9","true"
"59","28","11","11","true"
"60","28","14","6","true"
"61","28","14","10","true"
"62","28","10","10","true"
"63","28","5","9","true"
"64","28","7","11","true"
"65","28","14","10","true"
"66","28","5","11","true"
"67","28","13","11","true"
"68","28","15","15","true"
"69","28","10","10","true"
"70","28","12","10","true"
"71","28","3","9","true"
"72","28","4","10","true"
"73","28","2","8","true"
"74","28","8","10","true"
"75","28","13","9","true"
"76","28","3","11","true"
"77","28","11","11","true"
"78","28","0","10","true"
"79","28","12","14","true"
"80","28","19","13","true"
"81","28","7","9","true"
"82","28","13","13","true"
"83","28","17","7","true"
"84","28","8","14","true"
"85","28","6","10","true"
"86","28","13","13","true"
"87","28","5","13","true"
"88","28","7","15","true"
"89","28","5","7","true"
"90","28","12","12","true"
"91","28","16","12","true"
"92","28","17","15","true"
"93","28","8","10","true"
"94","28","5","9","true"
"95","28","9","9","true"
"96","28","14","10","true"
"97","28","5","7","true"
"98","28","9","11","true"
"99","28","9","9","true"
"100","28","9","7","true"
"0","29","9","12","true"
"1","29","11","10","true"
"2","29","15","8","true"
"3","29","7","6","true"
"4","29","9","6","true"
"5","29","12","11","true"
"6","29","14","7","true"
"7","29","6","11","true"
"8","29","11","4","true"
"9","29","4","9","true"
"10","29","11","10","true"
"11","29","10","11","true"
"12","29","11","12","true"
"13","29","8","13","true"
"14","29","7","10","true"
"15","29","8","11","true"
"16","29","6","13","true"
"17","29","13","12","true"
"18","29","10","13","true"
"19","29","11","10","true"
"20","29","16","11","true"
"21","29","11","10","true"
"22","29","10","13","true"
"23","29","14","11","true"
"24","29","0","13","true"
"25","29","13","14","true"
"26","29","13","10","true"
"27","29","8","7","true"
"28","29","8","9","true"
"29","29","11","10","true"
"30","29","13","12","true"
"31","29","6","9","true"
"32","29","16","9","true"
"33","29","14","9","true"
"34","29","11","6","true"
"35","29","14","9","true"
"36","29","2","11","true"
"37","29","5","10","true"
"38","29","2","11","true"
"39","29","3","10","true"
"40","29","11","8","true"
"41","29","10","7","true"
"42","29","11","6","true"
"43","29","12","9","true"
"44","29","8","11","true"
"45","29","14","17","true"
"46","29","15","8","true"
"47","29","0","11","true"
"48","29","16","11","true"
"49","29","3","10","true"
"50","29","7","8","true"
"51","29","1","10","true"
"52","29","15","8","true"
"53","29","11","12","true"
"54","29","13","12","true"
"55","29","12","13","true"
"56","29","9","4","true"
"57","29","13","6","true"
"58","29","15","8","true"
"59","29","11","10","true"
"60","29","15","6","true"
"61","29","13","10","true"
"62","29","10","9","true"
"63","29","5","8","true"
"64","29","8","11","true"
"65","29","13","10","true"
"66","29","6","11","true"
"67","29","12","11","true"
"68","29","14","15","true"
"69","29","11","10","true"
"70","29","12","9","true"
"71","29","3","8","true"
"72","29","3","10","true"
"73","29","2","7","true"
"74","29","8","9","true"
"75","29","13","8","true"
"76","29","4","11","true"
"77","29","11","10","true"
"78","29","0","9","true"
"79","29","11","14","true"
"80","29","19","12","true"
"81","29","8","9","true"
"82","29","14","13","true"
"83","29","18","7","true"
"84","29","7","14","true"
"85","29","5","10","true"
"86","29","14","13","true"
"87","29","6","13","true"
"88","29","6","15","true"
"89","29","4","7","true"
"90","29","13","12","true"
"91","29","15","12","true"
"92","29","18","15","true"
"93","29","7","10","true"
"94","29","6","9","true"
"95","29","9","8","true"
"96","29","14","9","true"
"97","29","4","7","true"
"98","29","9","10","true"
"99","29","9","8","true"
"100","29","8","7","true"
"0","30","10","12","true"
"1","30","10","10","true"
"2","30","16","8","true"
"3","30","6","6","true"
"4","30","8","6","true"
"5","30","11","11","true"
"6","30","15","7","true"
"7","30","6","10","true"
"8","30","11","3","true"
"9","30","5","9","true"
"10","30","12","10","true"
"11","30","11","11","true"
"12","30","11","11","true"
"13","30","9","13","true"
"14","30","7","9","true"
"15","30","8","10","true"
"16","30","5","13","true"
"17","30","13","11","true"
"18","30","9","13","true"
"19","30","11","9","true"
"20","30","15","11","true"
"21","30","12","10","true"
"22","30","11","13","true"
"23","30","14","10","true"
"24","30","0","12","true"
"25","30","13","13","true"
"26","30","14","10","true"
"27","30","9","7","true"
"28","30","9","9","true"
"29","30","10","10","true"
"30","30","14","12","true"
"31","30","7","9","true"
"32","30","16","8","true"
"33","30","15","9","true"
"34","30","11","5","true"
"35","30","13","9","true"
"36","30","3","11","true"
"37","30","6","10","true"
"38","30","1","11","true"
"39","30","3","9","true"
"40","30","11","7","true"
"41","30","11","7","true"
"42","30","11","5","true"
"43","30","11","9","true"
"44","30","9","11","true"
"45","30","14","16","true"
"46","30","14","8","true"
"47","30","-1","11","true"
"48","30","16","10","true"
"49","30","4","10","true"
"50","30","7","7","true"
"51","30","1","9","true"
"52","30","16","8","true"
"53","30","10","12","true"
"54","30","12","12","true"
"55","30","11","13","true"
"56","30","8","4","true"
"57","30","13","5","true"
"58","30","14","8","true"
"59","30","12","10","true"
"60","30","15","5","true"
"61","30","14","10","true"
"62","30","11","9","true"
"63","30","5","7","true"
"64","30","9","11","true"
"65","30","13","9","true"
"66","30","5","11","true"
"67","30","13","11","true"
"68","30","15","15","true"
"69","30","11","9","true"
"70","30","13","9","true"
"71","30","3","7","true"
"72","30","3","9","true"
"73","30","3","7","true"
"74","30","9","9","true"
"75","30","13","7","true"
"76","30","4","10","true"
"77","30","11","9","true"
"78","30","1","9","true"
"79","30","10","14","true"
"80","30","20","12","true"
"81","30","8","8","true"
"82","30","14","12","true"
"83","30","17","7","true"
"84","30","7","13","true"
"85","30","5","9","true"
"86","30","15","13","true"
"87","30","6","12","true"
"88","30","5","15","true"
"89","30","3","7","true"
"90","30","12","12","true"
"91","30","16","12","true"
"92","30","18","14","true"
"93","30","6","10","true"
"94","30","5","9","true"
"95","30","9","7","true"
"96","30","14","8","true"
"97","30","4","6","true"
"98","30","9","9","true"
"99","30","8","8","true"
"100","30","7","7","true"
"0","31","9","12","true"
"1","31","11","10","true"
"2","31","15","8","true"
"3","31","7","6","true"
"4","31","9","6","true"
"5","31","12","11","true"
"6","31","15","6","true"
"7","31","7","10","true"
"8","31","11","2","true"
"9","31","5","8","true"
"10","31","12","9","true"
"11","31","10","11","true"
"12","31","10","11","true"
"13","31","9","12","true"
"14","31","7","8","true"
"15","31","9","10","true"
"16","31","6","13","true"
"17","31","13","10","true"
"18","31","8","13","true"
"19","31","10","9","true"
"20","31","15","10","true"
"21","31","11","10","true"
"22","31","10","13","true"
"23","31","14","9","true"
"24","31","0","11","true"
"25","31","12","13","true"
"26","31","14","9","true"
"27","31","10","7","true"
"28","31","10","9","true"
"29","31","9","10","true"
"30","31","13","12","true"
"31","31","7","8","true"
"32","31","16","7","true"
"33","31","14","9","true"
"34","31","10","5","true"
"35","31","14","9","true"
"36","31","3","10","true"
"37","31","6","9","true"
"38","31","2","11","true"
"39","31","3","8","true"
"40","31","12","7","true"
"41","31","12","7","true"
"42","31","10","5","true"
"43","31","10","9","true"
"44","31","10","11","true"
"45","31","15","16","true"
"46","31","15","8","true"
"47","31","-1","10","true"
"48","31","16","9","true"
"49","31","4","9","true"
"50","31","7","6","true"
"51","31","1","8","true"
"52","31","15","8","true"
"53","31","9","12","true"
"54","31","11","12","true"
"55","31","12","13","true"
"56","31","8","3","true"
"57","31","13","4","true"
"58","31","14","7","true"
"59","31","11","10","true"
"60","31","14","5","true"
"61","31","14","9","true"
"62","31","10","9","true"
"63","31","6","7","true"
"64","31","10","11","true"
"65","31","12","9","true"
"66","31","6","11","true"
"67","31","14","11","true"
"68","31","16","15","true"
"69","31","12","9","true"
"70","31","12","9","true"
"71","31","4","7","true"
"72","31","4","9","true"
"73","31","4","7","true"
"74","31","9","8","true"
"75","31","14","7","true"
"76","31","3","10","true"
"77","31","12","9","true"
"78","31","2","9","true"
"79","31","9","14","true"
"80","31","19","12","true"
"81","31","7","8","true"
"82","31","13","12","true"
"83","31","16","7","true"
"84","31","7","12","true"
"85","31","4","9","true"
"86","31","15","12","true"
"87","31","7","12","true"
"88","31","6","15","true"
"89","31","2","7","true"
"90","31","12","11","true"
"91","31","15","12","true"
"92","31","18","13","true"
"93","31","5","10","true"
"94","31","5","8","true"
"95","31","8","7","true"
"96","31","14","7","true"
"97","31","3","6","true"
"98","31","9","8","true"
"99","31","8","7","true"
"100","31","7","6","true"
"0","32","10","12","true"
"1","32","12","10","true"
"2","32","15","7","true"
"3","32","8","6","true"
"4","32","9","5","true"
"5","32","13","11","true"
"6","32","16","6","true"
"7","32","8","10","true"
"8","31","11","2","true"
"9","32","6","8","true"
"10","32","12","8","true"
"11","32","11","11","true"
"12","32","9","11","true"
"13","32","10","12","true"
"14","32","8","8","true"
"15","32","8","10","true"
"16","32","5","13","true"
"17","32","14","10","true"
"18","32","8","12","true"
"19","32","9","9","true"
"20","32","15","9","true"
"21","32","10","10","true"
"22","32","9","13","true"
"23","32","13","9","true"
"24","32","0","10","true"
"25","32","12","12","true"
"26","32","14","8","true"
"27","32","11","7","true"
"28","32","9","9","true"
"29","32","9","9","true"
"30","32","14","12","true"
"31","32","6","8","true"
"32","32","17","7","true"
"33","32","14","8","true"
"34","32","10","4","true"
"35","32","14","8","true"
"36","32","2","10","true"
"37","32","6","8","true"
"38","32","2","10","true"
"39","32","2","8","true"
"40","32","13","7","true"
"41","32","12","6","true"
"42","32","9","5","true"
"43","32","11","9","true"
"44","32","9","11","true"
"45","32","16","16","true"
"46","32","14","8","true"
"47","32","-2","10","true"
"48","32","16","8","true"
"49","32","5","9","true"
"50","32","7","5","true"
"51","32","0","8","true"
"52","32","14","8","true"
"53","32","9","11","true"
"54","32","10","12","true"
"55","32","11","13","true"
"56","32","8","2","true"
"57","32","13","3","true"
"58","32","15","7","true"
"59","32","10","10","true"
"60","32","15","5","true"
"61","32","13","9","true"
"62","32","9","9","true"
"63","32","5","7","true"
"64","32","11","11","true"
"65","32","12","8","true"
"66","32","6","10","true"
"67","32","15","11","true"
"68","32","16","14","true"
"69","32","13","9","true"
"70","32","12","8","true"
"71","32","3","7","true"
"72","32","3","9","true"
"73","32","3","7","true"
"74","32","8","8","true"
"75","32","14","6","true"
"76","32","4","10","true"
"77","32","12","8","true"
"78","32","2","8","true"
"79","32","8","14","true"
"80","32","19","11","true"
"81","32","7","7","true"
"82","32","14","12","true"
"83","32","17","7","true"
"84","32","6","12","true"
"85","32","4","8","true"
"86","32","15","11","true"
"87","32","8","12","true"
"88","32","6","14","true"
"89","32","3","7","true"
"90","32","11","11","true"
"91","32","15","11","true"
"92","32","19","13","true"
"93","32","6","10","true"
"94","32","5","7","true"
"95","32","8","6","true"
"96","32","14","6","true"
"97","32","2","6","true"
"98","32","8","8","true"
"99","32","7","7","true"
"100","32","7","5","true"
"0","33","9","12","true"
"1","33","11","10","true"
"2","33","14","7","true"
"3","33","9","6","true"
"4","33","8","5","true"
"5","33","12","11","true"
"6","33","15","6","true"
"7","33","9","10","true"
"9","33","6","7","true"
"10","33","11","8","true"
"11","33","11","10","true"
"12","33","10","11","true"
"13","33","11","12","true"
"14","33","8","7","true"
"15","33","7","10","true"
"16","33","4","13","true"
"17","33","14","9","true"
"18","33","8","11","true"
"19","33","9","8","true"
"20","33","15","8","true"
"21","33","11","10","true"
"22","33","9","12","true"
"23","33","14","9","true"
"24","33","-1","10","true"
"25","33","11","12","true"
"26","33","14","7","true"
"27","33","12","7","true"
"28","33","10","9","true"
"29","33","10","9","true"
"30","33","13","12","true"
"31","33","7","8","true"
"32","33","16","7","true"
"33","33","13","8","true"
"34","33","10","3","true"
"35","33","15","8","true"
"36","33","1","10","true"
"37","33","6","7","true"
"38","33","2","9","true"
"39","33","3","8","true"
"40","33","12","7","true"
"41","33","13","6","true"
"42","33","9","4","true"
"43","33","10","9","true"
"44","33","9","10","true"
"45","33","17","16","true"
"46","33","15","8","true"
"47","33","-3","10","true"
"48","33","15","8","true"
"49","33","5","8","true"
"50","33","7","4","true"
"51","33","0","7","true"
"52","33","15","8","true"
"53","33","10","11","true"
"54","33","11","12","true"
"55","33","11","12","true"
"56","32","8","2","true"
"57","33","14","3","true"
"58","33","15","6","true"
"59","33","11","10","true"
"60","33","14","5","true"
"61","33","13","8","true"
"62","33","9","8","true"
"63","33","4","7","true"
"64","33","12","11","true"
"65","33","11","8","true"
"66","33","6","9","true"
"67","33","14","11","true"
"68","33","16","13","true"
"69","33","13","8","true"
"70","33","11","8","true"
"71","33","2","7","true"
"72","33","4","9","true"
"73","33","4","7","true"
"74","33","9","8","true"
"75","33","14","5","true"
"76","33","4","9","true"
"77","33","11","8","true"
"78","33","2","7","true"
"79","33","7","14","true"
"80","33","20","11","true"
"81","33","6","7","true"
"82","33","13","12","true"
"83","33","16","7","true"
"84","33","5","12","true"
"85","33","3","8","true"
"86","33","14","11","true"
"87","33","7","12","true"
"88","33","5","14","true"
"89","33","3","6","true"
"90","33","11","10","true"
"91","33","15","10","true"
"92","33","19","12","true"
"93","33","7","10","true"
"94","33","5","6","true"
"95","33","9","6","true"
"96","33","15","6","true"
"97","33","2","5","true"
"98","33","9","8","true"
"99","33","6","7","true"
"100","33","8","5","true"
"0","34","10","12","true"
"1","34","11","9","true"
"2","34","13","7","true"
"3","34","8","6","true"
"4","34","9","5","true"
"5","34","11","11","true"
"6","34","15","5","true"
"7","34","10","10","true"
"9","34","6","6","true"
"10","34","12","8","true"
"11","34","10","10","true"
"12","34","9","11","true"
"13","34","11","11","true"
"14","34","8","6","true"
"15","34","7","9","true"
"16","34","4","12","true"
"17","34","15","9","true"
"18","34","9","11","true"
"19","34","10","8","true"
"20","34","14","8","true"
"21","34","10","10","true"
"22","34","10","12","true"
"23","34","14","8","true"
"24","34","-2","10","true"
"25","34","11","11","true"
"26","34","14","6","true"
"27","34","11","7","true"
"28","34","10","8","true"
"29","34","9","9","true"
"30","34","12","12","true"
"31","34","6","8","true"
"32","34","17","7","true"
"33","34","14","8","true"
"34","34","11","3","true"
"35","34","14","8","true"
"36","34","0","10","true"
"37","34","5","7","true"
"38","34","2","8","true"
"39","34","4","8","true"
"40","34","11","7","true"
"41","34","12","6","true"
"42","34","8","4","true"
"43","34","10","8","true"
"44","34","8","10","true"
"45","34","18","16","true"
"46","34","14","8","true"
"47","34","-2","10","true"
"48","34","14","8","true"
"49","34","4","8","true"
"50","34","6","4","true"
"51","34","1","7","true"
"52","34","14","8","true"
"53","34","10","10","true"
"54","34","12","12","true"
"55","34","10","12","true"
"57","34","15","3","true"
"58","34","14","6","true"
"59","34","12","10","true"
"60","34","14","4","true"
"61","34","12","8","true"
"62","34","10","8","true"
"63","34","4","6","true"
"64","34","12","10","true"
"65","34","11","7","true"
"66","34","6","8","true"
"67","34","14","10","true"
"68","34","17","13","true"
"69","34","12","8","true"
"70","34","12","8","true"
"71","34","3","7","true"
"72","34","4","8","true"
"73","34","4","6","true"
"74","34","8","8","true"
"75","34","15","5","true"
"76","34","5","9","true"
"77","34","10","8","true"
"78","34","2","6","true"
"79","34","6","14","true"
"80","34","19","11","true"
"81","34","7","7","true"
"82","34","12","12","true"
"83","34","16","6","true"
"84","34","4","12","true"
"85","34","2","8","true"
"86","34","13","11","true"
"87","34","8","12","true"
"88","34","4","14","true"
"89","34","4","6","true"
"90","34","12","10","true"
"91","34","14","10","true"
"92","34","19","11","true"
"93","34","6","10","true"
"94","34","5","5","true"
"95","34","9","5","true"
"96","34","15","5","true"
"97","34","2","4","true"
"98","34","9","7","true"
"99","34","7","7","true"
"100","34","9","5","true"
"0","35","9","12","true"
"1","35","11","8","true"
"2","35","12","7","true"
"3","35","9","6","true"
"4","35","9","4","true"
"5","35","10","11","true"
"6","35","16","5","true"
"7","35","9","10","true"
"9","35","6","5","true"
"10","35","11","8","true"
"11","35","11","10","true"
"12","35","8","11","true"
"13","35","11","10","true"
"14","35","9","6","true"
"15","35","8","9","true"
"16","35","3","12","true"
"17","35","15","8","true"
"18","35","9","10","true"
"19","35","9","8","true"
"20","35","15","8","true"
"21","35","10","9","true"
"22","35","11","12","true"
"23","35","14","7","true"
"24","35","-2","9","true"
"25","35","10","11","true"
"26","35","13","6","true"
"27","35","11","6","true"
"28","35","11","8","true"
"29","35","10","9","true"
"30","35","13","12","true"
"31","35","6","7","true"
"32","35","17","6","true"
"33","35","15","8","true"
"34","35","12","3","true"
"35","35","14","7","true"
"36","35","-1","10","true"
"37","35","4","7","true"
"38","35","1","8","true"
"39","35","3","8","true"
"40","35","11","6","true"
"41","35","13","6","true"
"42","35","9","4","true"
"43","35","11","8","true"
"44","35","8","9","true"
"45","35","18","15","true"
"46","35","14","7","true"
"47","35","-1","10","true"
"48","35","15","8","true"
"49","35","4","7","true"
"50","35","5","4","true"
"51","35","2","7","true"
"52","35","14","7","true"
"53","35","9","10","true"
"54","35","11","12","true"
"55","35","9","12","true"
"57","35","16","3","true"
"58","35","14","5","true"
"59","35","13","10","true"
